Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
880,12/04/20,5:00 PM,Ladakh,0,0,10,0,15
881,12/04/20,5:00 PM,Madhya Pradesh,0,0,0,36,564
882,12/04/20,5:00 PM,Maharashtra,0,0,208,127,1761
883,12/04/20,5:00 PM,Manipur,0,0,1,0,2
884,12/04/20,5:00 PM,Mizoram,0,0,0,0,1
885,12/04/20,5:00 PM,Odisha,0,0,12,1,54
886,12/04/20,5:00 PM,Puducherry,0,0,1,0,7
887,12/04/20,5:00 PM,Punjab,0,0,5,11,151
888,12/04/20,5:00 PM,Rajasthan,0,0,21,3,700
889,12/04/20,5:00 PM,Tamil Nadu,0,0,44,10,969
890,12/04/20,5:00 PM,Telengana,0,0,43,9,504
891,12/04/20,5:00 PM,Tripura,0,0,0,0,2
892,12/04/20,5:00 PM,Uttarakhand,0,0,5,0,35
893,12/04/20,5:00 PM,Uttar Pradesh,0,0,45,5,452
894,12/04/20,5:00 PM,West Bengal,0,0,19,5,134
895,13/04/20,5:00 PM,Andhra Pradesh,0,0,11,7,432
896,13/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,10,0,11
897,13/04/20,5:00 PM,Arunachal Pradesh,0,0,0,0,1
898,13/04/20,5:00 PM,Assam,0,0,0,1,31
899,13/04/20,5:00 PM,Bihar,0,0,26,1,64
900,13/04/20,5:00 PM,Chandigarh,0,0,7,0,21
901,13/04/20,5:00 PM,Chhattisgarh,0,0,10,0,31
902,13/04/20,5:00 PM,Delhi,0,0,27,24,1154
903,13/04/20,5:00 PM,Goa,0,0,5,0,7
904,13/04/20,5:00 PM,Gujarat,0,0,47,26,539
905,13/04/20,5:00 PM,Haryana,0,0,29,3,185
906,13/04/20,5:00 PM,Himachal Pradesh,0,0,13,1,32
907,13/04/20,5:00 PM,Jammu and Kashmir,0,0,6,4,245
908,13/04/20,5:00 PM,Jharkhand,0,0,0,2,19
909,13/04/20,5:00 PM,Karnataka,0,0,59,6,247
910,13/04/20,5:00 PM,Kerala,0,0,179,3,376
911,13/04/20,5:00 PM,Ladakh,0,0,10,0,15
912,13/04/20,5:00 PM,Madhya Pradesh,0,0,44,43,604
913,13/04/20,5:00 PM,Maharashtra,0,0,217,149,1985
914,13/04/20,5:00 PM,Manipur,0,0,1,0,2
915,13/04/20,5:00 PM,Mizoram,0,0,0,0,1
916,13/04/20,5:00 PM,Nagaland,0,0,0,0,1
917,13/04/20,5:00 PM,Odisha,0,0,12,1,54
918,13/04/20,5:00 PM,Puducherry,0,0,1,0,7
919,13/04/20,5:00 PM,Punjab,0,0,14,11,167
920,13/04/20,5:00 PM,Rajasthan,0,0,21,3,812
921,13/04/20,5:00 PM,Tamil Nadu,0,0,50,11,1075
922,13/04/20,5:00 PM,Telengana,0,0,100,16,562
923,13/04/20,5:00 PM,Tripura,0,0,0,0,2
924,13/04/20,5:00 PM,Uttarakhand,0,0,5,0,35
925,13/04/20,5:00 PM,Uttar Pradesh,0,0,47,5,483
926,13/04/20,5:00 PM,West Bengal,0,0,29,7,152
927,14/04/20,5:00 PM,Andhra Pradesh,0,0,14,9,473
928,14/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,10,0,11
929,14/04/20,5:00 PM,Arunachal Pradesh,0,0,0,0,1
930,14/04/20,5:00 PM,Assam,0,0,0,1,31
931,14/04/20,5:00 PM,Bihar,0,0,26,1,66
932,14/04/20,5:00 PM,Chandigarh,0,0,7,0,21
933,14/04/20,5:00 PM,Chhattisgarh,0,0,10,0,31
934,14/04/20,5:00 PM,Delhi,0,0,30,28,1510
935,14/04/20,5:00 PM,Goa,0,0,5,0,7
936,14/04/20,5:00 PM,Gujarat,0,0,55,26,617
937,14/04/20,5:00 PM,Haryana,0,0,34,3,199
938,14/04/20,5:00 PM,Himachal Pradesh,0,0,13,1,32
939,14/04/20,5:00 PM,Jammu and Kashmir,0,0,16,4,270
940,14/04/20,5:00 PM,Jharkhand,0,0,0,2,24
941,14/04/20,5:00 PM,Karnataka,0,0,65,9,258
942,14/04/20,5:00 PM,Kerala,0,0,198,3,379
943,14/04/20,5:00 PM,Ladakh,0,0,10,0,15
944,14/04/20,5:00 PM,Madhya Pradesh,0,0,51,50,730
945,14/04/20,5:00 PM,Maharashtra,0,0,229,160,2337
946,14/04/20,5:00 PM,Manipur,0,0,1,0,2
947,14/04/20,5:00 PM,Meghalaya,0,0,0,0,1
948,14/04/20,5:00 PM,Mizoram,0,0,0,0,1
949,14/04/20,5:00 PM,Nagaland,0,0,0,0,1
950,14/04/20,5:00 PM,Odisha,0,0,18,1,55
951,14/04/20,5:00 PM,Puducherry,0,0,1,0,7
952,14/04/20,5:00 PM,Punjab,0,0,14,12,176
953,14/04/20,5:00 PM,Rajasthan,0,0,133,3,879
954,14/04/20,5:00 PM,Tamil Nadu,0,0,58,11,1173
955,14/04/20,5:00 PM,Telengana,0,0,100,17,624
956,14/04/20,5:00 PM,Tripura,0,0,0,0,2
957,14/04/20,5:00 PM,Uttarakhand,0,0,7,0,35
958,14/04/20,5:00 PM,Uttar Pradesh,0,0,49,5,657
959,14/04/20,5:00 PM,West Bengal,0,0,36,7,190
960,15/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,10,0,11
961,15/04/20,5:00 PM,Andhra Pradesh,0,0,16,9,503
962,15/04/20,5:00 PM,Arunachal Pradesh,0,0,0,0,1
963,15/04/20,5:00 PM,Assam,0,0,0,1,33
964,15/04/20,5:00 PM,Bihar,0,0,29,1,70
965,15/04/20,5:00 PM,Chandigarh,0,0,7,0,21
966,15/04/20,5:00 PM,Chhattisgarh,0,0,13,0,33
967,15/04/20,5:00 PM,Delhi,0,0,30,30,1561
968,15/04/20,5:00 PM,Goa,0,0,5,0,7
969,15/04/20,5:00 PM,Gujarat,0,0,59,30,695
970,15/04/20,5:00 PM,Haryana,0,0,34,3,199
971,15/04/20,5:00 PM,Himachal Pradesh,0,0,13,1,33
972,15/04/20,5:00 PM,Jammu and Kashmir,0,0,30,4,278
973,15/04/20,5:00 PM,Jharkhand,0,0,0,2,27
974,15/04/20,5:00 PM,Karnataka,0,0,75,11,277
975,15/04/20,5:00 PM,Kerala,0,0,211,3,387
976,15/04/20,5:00 PM,Ladakh,0,0,10,0,17
977,15/04/20,5:00 PM,Madhya Pradesh,0,0,64,53,987
978,15/04/20,5:00 PM,Maharashtra,0,0,259,178,2687
979,15/04/20,5:00 PM,Manipur,0,0,1,0,2
980,15/04/20,5:00 PM,Meghalaya,0,0,0,1,7
981,15/04/20,5:00 PM,Mizoram,0,0,0,0,1
982,15/04/20,5:00 PM,Nagaland,0,0,0,0,0
983,15/04/20,5:00 PM,Odisha,0,0,18,1,60
984,15/04/20,5:00 PM,Puducherry,0,0,1,0,7
985,15/04/20,5:00 PM,Punjab,0,0,14,13,186
986,15/04/20,5:00 PM,Rajasthan,0,0,147,3,1005
987,15/04/20,5:00 PM,Tamil Nadu,0,0,81,12,1204
988,15/04/20,5:00 PM,Telengana,0,0,120,18,647
989,15/04/20,5:00 PM,Tripura,0,0,0,0,2
990,15/04/20,5:00 PM,Uttarakhand,0,0,9,0,37
991,15/04/20,5:00 PM,Uttar Pradesh,0,0,51,11,735
992,15/04/20,5:00 PM,West Bengal,0,0,37,7,213
993,16/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,10,0,11
994,16/04/20,5:00 PM,Andhra Pradesh,0,0,20,14,534
995,16/04/20,5:00 PM,Arunachal Pradesh,0,0,0,0,1
996,16/04/20,5:00 PM,Assam,0,0,5,1,33
997,16/04/20,5:00 PM,Bihar,0,0,29,1,74
998,16/04/20,5:00 PM,Chandigarh,0,0,7,0,21
999,16/04/20,5:00 PM,Chhattisgarh,0,0,17,0,33
1000,16/04/20,5:00 PM,Delhi,0,0,42,32,1578
1001,16/04/20,5:00 PM,Goa,0,0,5,0,7
1002,16/04/20,5:00 PM,Gujarat,0,0,64,36,871
1003,16/04/20,5:00 PM,Haryana,0,0,43,3,205
1004,16/04/20,5:00 PM,Himachal Pradesh,0,0,16,1,35
1005,16/04/20,5:00 PM,Jammu and Kashmir,0,0,36,4,300
1006,16/04/20,5:00 PM,Jharkhand,0,0,0,2,28
1007,16/04/20,5:00 PM,Karnataka,0,0,82,13,315
1008,16/04/20,5:00 PM,Kerala,0,0,218,3,388
1009,16/04/20,5:00 PM,Ladakh,0,0,10,0,17
1010,16/04/20,5:00 PM,Madhya Pradesh,0,0,64,53,1120
1011,16/04/20,5:00 PM,Maharashtra,0,0,295,187,2919
1012,16/04/20,5:00 PM,Manipur,0,0,1,0,2
1013,16/04/20,5:00 PM,Meghalaya,0,0,0,1,7
1014,16/04/20,5:00 PM,Mizoram,0,0,0,0,1
1015,16/04/20,5:00 PM,Nagaland,0,0,0,0,0
1016,16/04/20,5:00 PM,Odisha,0,0,18,1,60
1017,16/04/20,5:00 PM,Puducherry,0,0,1,0,7
1018,16/04/20,5:00 PM,Punjab,0,0,27,13,186
1019,16/04/20,5:00 PM,Rajasthan,0,0,147,3,1023
1020,16/04/20,5:00 PM,Tamil Nadu,0,0,118,14,1242
1021,16/04/20,5:00 PM,Telengana,0,0,120,18,698
1022,16/04/20,5:00 PM,Tripura,0,0,1,0,2
1023,16/04/20,5:00 PM,Uttarakhand,0,0,9,0,37
1024,16/04/20,5:00 PM,Uttar Pradesh,0,0,68,13,773
1025,16/04/20,5:00 PM,West Bengal,0,0,42,7,231
